1,2,3,4,5,6,7,8,9,10
07/26-14:11:53.099396, 520122, UDP, raw, 75, S2C, 8.8.8.8:53, 10.0.0.45:50593, 1:254:16, allow
07/26-14:11:53.100312, 520123, UDP, raw, 75, S2C, 8.8.8.8:53, 10.0.0.45:52670, 1:254:16, allow
07/26-14:11:53.221939, 520132, UDP, raw, 75, S2C, 8.8.8.8:53, 10.0.0.45:63238, 1:254:16, allow
07/26-14:11:53.349199, 520141, UDP, raw, 75, S2C, 8.8.8.8:53, 10.0.0.45:63998, 1:254:16, allow
07/26-14:11:53.375670, 520143, UDP, raw, 75, S2C, 8.8.8.8:53, 10.0.0.45:50888, 1:254:16, allow
07/26-14:11:53.642978, 520168, UDP, raw, 83, S2C, 8.8.8.8:53, 10.0.0.45:62984, 1:254:16, allow
07/26-14:11:53.686966, 520228, TCP, stream_tcp, 835, C2S, 10.0.0.45:56341, 176.32.103.205:80, 1:29957:6, allow
07/26-14:11:53.951873, 520248, UDP, raw, 91, S2C, 8.8.8.8:53, 10.0.0.45:49624, 1:254:16, allow
07/26-14:11:54.132214, 520319, TCP, stream_tcp, 2695, S2C, 176.32.100.5:443, 10.0.0.45:56358, 1:40186:3, allow
07/26-14:11:54.151056, 520331, TCP, stream_tcp, 2695, S2C, 176.32.100.5:443, 10.0.0.45:56359, 1:40186:3, allow
07/26-14:11:54.160450, 520332, TCP, stream_tcp, 2695, S2C, 176.32.100.5:443, 10.0.0.45:56357, 1:40186:3, allow
07/26-14:11:54.166026, 520333, TCP, stream_tcp, 2695, S2C, 176.32.100.5:443, 10.0.0.45:56361, 1:40186:3, allow
07/26-14:11:54.169776, 520334, TCP, stream_tcp, 2695, S2C, 176.32.100.5:443, 10.0.0.45:56360, 1:40186:3, allow
07/26-14:11:54.406766, 520370, UDP, raw, 93, S2C, 8.8.8.8:53, 10.0.0.45:64415, 1:254:16, allow
07/26-14:11:54.947119, 520436, UDP, raw, 236, S2C, 8.8.8.8:53, 10.0.0.45:55924, 1:254:16, allow
07/26-14:11:54.835670, 520443, TCP, stream_tcp, 549, C2S, 10.0.0.45:56379, 216.58.210.134:80, 1:29957:6, allow
07/26-14:11:54.888285, 520450, TCP, stream_tcp, 376, C2S, 10.0.0.45:56381, 176.32.103.187:80, 1:29957:6, allow
07/26-14:11:55.180470, 520474, TCP, stream_tcp, 16375, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.186717, 520490, TCP, stream_tcp, 16345, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.198805, 520515, TCP, stream_tcp, 16409, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.291743, 520517, TCP, stream_tcp, 16338, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.299376, 520552, TCP, stream_tcp, 16360, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.442008, 520557, TCP, stream_tcp, 16388, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.447703, 520626, TCP, stream_tcp, 16413, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.627632, 520638, TCP, stream_tcp, 16343, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.896738, 520735, UDP, raw, 104, S2C, 8.8.8.8:53, 10.0.0.45:63741, 1:254:16, allow
07/26-14:11:55.631856, 520759, TCP, stream_tcp, 16377, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.842056, 520765, TCP, stream_tcp, 9228, S2C, 23.62.237.88:80, 10.0.0.45:56390, 1:17494:10, allow
07/26-14:11:55.822078, 520766, TCP, stream_tcp, 11389, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:55.843690, 520767, TCP, stream_tcp, 11103, S2C, 23.62.237.88:80, 10.0.0.45:56391, 1:13974:13, allow
07/26-14:11:55.847879, 520767, TCP, stream_tcp, 11286, S2C, 23.62.237.88:80, 10.0.0.45:56391, 1:17494:10, allow
07/26-14:11:55.849046, 520769, TCP, stream_tcp, 8284, S2C, 23.62.237.88:80, 10.0.0.45:56391, 1:17494:10, allow
07/26-14:11:56.082329, 520812, TCP, stream_tcp, 9839, S2C, 23.62.237.88:80, 10.0.0.45:56391, 1:17494:10, allow
07/26-14:11:56.088584, 520812, TCP, stream_tcp, 11763, S2C, 23.62.237.88:80, 10.0.0.45:56391, 1:17494:10, allow
07/26-14:11:56.196835, 520874, TCP, stream_tcp, 16356, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:56.222783, 520906, TCP, stream_tcp, 16372, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:56.362317, 520908, TCP, stream_tcp, 16382, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:56.368189, 520950, TCP, stream_tcp, 15518, S2C, 23.62.237.89:80, 10.0.0.45:56329, 1:44416:3, allow
07/26-14:11:56.410588, 520954, TCP, stream_tcp, 16377, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.416647, 520956, TCP, stream_tcp, 16366, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.420692, 520994, TCP, stream_tcp, 16408, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.450731, 520995, TCP, stream_tcp, 16382, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.456677, 520996, TCP, stream_tcp, 16390, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.462571, 521044, TCP, stream_tcp, 16399, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.499427, 521048, TCP, stream_tcp, 16419, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.506497, 521050, TCP, stream_tcp, 16372, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.523068, 521055, TCP, stream_tcp, 5971, S2C, 23.62.237.88:80, 10.0.0.45:56389, 1:17494:10, allow
07/26-14:11:56.515296, 521085, TCP, stream_tcp, 16398, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.560588, 521087, TCP, stream_tcp, 16340, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.564946, 521087, TCP, stream_tcp, 7042, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:56.721417, 521169, TCP, stream_tcp, 5846, S2C, 23.62.237.88:80, 10.0.0.45:56390, 1:17494:10, allow
07/26-14:11:57.218926, 521295, TCP, stream_tcp, 5770, S2C, 23.62.237.88:80, 10.0.0.45:56392, 1:17494:10, allow
07/26-14:11:57.331437, 521328, TCP, stream_tcp, 6936, S2C, 23.62.237.88:80, 10.0.0.45:56393, 1:17494:10, allow
07/26-14:11:57.333277, 521328, TCP, stream_tcp, 5853, S2C, 23.62.237.88:80, 10.0.0.45:56393, 1:17494:10, allow
07/26-14:11:58.560848, 521487, TCP, stream_tcp, 12984, S2C, 23.62.237.89:80, 10.0.0.45:56327, 1:44416:3, allow
07/26-14:11:58.892116, 521580, TCP, stream_tcp, 5435, S2C, 23.62.237.88:80, 10.0.0.45:56389, 1:17494:10, allow
07/26-14:11:58.984855, 521642, TCP, stream_tcp, 6055, S2C, 23.62.237.88:80, 10.0.0.45:56391, 1:17494:10, allow
07/26-14:11:59.204346, 521694, TCP, stream_tcp, 7108, S2C, 23.62.237.88:80, 10.0.0.45:56392, 1:17494:10, allow
07/26-14:11:59.204777, 521694, TCP, stream_tcp, 7308, S2C, 23.62.237.88:80, 10.0.0.45:56392, 1:17494:10, allow
07/26-14:11:59.461040, 521777, TCP, stream_tcp, 5352, S2C, 23.62.237.88:80, 10.0.0.45:56389, 1:17494:10, allow
07/26-14:11:59.869192, 521864, TCP, stream_tcp, 9597, S2C, 23.62.237.88:80, 10.0.0.45:56390, 1:17494:10, allow
07/26-14:11:59.950341, 521889, TCP, stream_tcp, 5807, S2C, 23.62.237.88:80, 10.0.0.45:56391, 1:17494:10, allow
07/26-14:11:59.955890, 521893, TCP, stream_tcp, 11751, S2C, 23.62.237.88:80, 10.0.0.45:56389, 1:13974:13, allow
07/26-14:11:59.956745, 521893, TCP, stream_tcp, 9939, S2C, 23.62.237.88:80, 10.0.0.45:56389, 1:13974:13, allow
07/26-14:11:59.956982, 521893, TCP, stream_tcp, 9701, S2C, 23.62.237.88:80, 10.0.0.45:56389, 1:17494:10, allow
07/26-14:11:59.881787, 521895, TCP, stream_tcp, 1768, S2C, 23.62.237.88:80, 10.0.0.45:56392, 1:17494:10, allow
07/26-14:12:05.416090, 521936, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:05.416125, 521937, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:07.889714, 521944, UDP, raw, 192, S2C, 8.8.8.8:53, 10.0.0.45:50258, 1:254:16, allow
07/26-14:12:08.451246, 521957, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:08.451275, 521958, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:11.464731, 522083, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:11.464761, 522084, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:14.502282, 522103, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:14.502316, 522104, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:17.508135, 522113, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:17.508173, 522114, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:20.514933, 522149, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:20.514954, 522150, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:12:21.466868, 522162, TCP, stream_tcp, 85, S2C, 176.32.100.5:443, 10.0.0.45:56405, 1:40186:3, allow
07/26-14:12:39.407962, 522465, ICMP, raw, 302, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/26-14:12:39.455315, 522498, TCP, stream_tcp, 16390, S2C, 212.58.244.70:80, 10.0.0.45:56418, 1:19887:8, allow
07/26-14:12:39.455315, 522498, TCP, stream_tcp, 16390, S2C, 212.58.244.70:80, 10.0.0.45:56418, 1:32481:3, allow
07/26-14:12:39.591138, 522551, TCP, stream_tcp, 13578, S2C, 212.58.244.70:80, 10.0.0.45:56418, 1:35180:3, allow
07/26-14:12:40.181202, 522649, TCP, stream_tcp, 286, S2C, 212.58.244.70:80, 10.0.0.45:56421, 1:41379:1, allow
07/26-14:12:40.262200, 522677, TCP, stream_tcp, 16433, S2C, 212.58.244.76:80, 10.0.0.45:56423, 1:44455:2, allow
07/26-14:12:41.138774, 522792, TCP, stream_tcp, 4178, S2C, 23.62.237.95:80, 10.0.0.45:56419, 1:44416:3, allow
07/26-14:12:41.157946, 522795, TCP, stream_tcp, 1271, S2C, 23.62.237.95:80, 10.0.0.45:56411, 1:44416:3, allow
07/26-14:12:41.569758, 522882, TCP, stream_tcp, 5466, S2C, 23.62.237.95:80, 10.0.0.45:56411, 1:17494:10, allow
07/26-14:12:42.005130, 522931, TCP, stream_tcp, 2082, S2C, 23.62.237.95:80, 10.0.0.45:56438, 1:44416:3, allow
07/26-14:12:43.107609, 522987, ICMP, raw, 110, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/26-14:13:25.899115, 523322, TCP, stream_tcp, 9209, S2C, 212.58.244.70:80, 10.0.0.45:56451, 1:32481:3, allow
07/26-14:13:25.900308, 523322, TCP, stream_tcp, 7413, S2C, 212.58.244.70:80, 10.0.0.45:56451, 1:19887:8, allow
07/26-14:13:26.096251, 523334, TCP, stream_tcp, 10593, S2C, 212.58.244.70:80, 10.0.0.45:56451, 1:17494:10, allow
07/26-14:13:26.097448, 523334, TCP, stream_tcp, 10571, S2C, 212.58.244.70:80, 10.0.0.45:56451, 1:17494:10, allow
07/26-14:13:26.126202, 523345, TCP, stream_tcp, 9726, S2C, 23.62.237.95:80, 10.0.0.45:56419, 1:17494:10, allow
07/26-14:13:26.165421, 523390, TCP, stream_tcp, 730, S2C, 23.62.237.95:80, 10.0.0.45:56439, 1:44416:3, allow
07/26-14:13:26.559520, 523417, TCP, stream_tcp, 1183, S2C, 23.62.237.95:80, 10.0.0.45:56439, 1:44416:3, allow
07/26-14:13:26.629724, 523423, TCP, stream_tcp, 1228, S2C, 23.62.237.95:80, 10.0.0.45:56419, 1:44416:3, allow
07/26-14:13:26.680238, 523435, ICMP, raw, 576, C2S, 10.0.0.45:0, 216.58.210.130:0, 1:402:16, allow
07/26-14:13:26.618408, 523450, TCP, stream_tcp, 269, S2C, 23.62.237.95:80, 10.0.0.45:56437, 1:44416:3, allow
07/26-14:13:26.988268, 523459, UDP, raw, 121, S2C, 8.8.8.8:53, 10.0.0.45:51100, 1:254:16, allow
07/26-14:13:27.005957, 523461, UDP, raw, 70, S2C, 8.8.8.8:53, 10.0.0.45:59986, 1:254:16, allow
07/26-14:13:27.010964, 523462, UDP, raw, 77, S2C, 8.8.8.8:53, 10.0.0.45:49471, 1:254:16, allow
07/26-14:13:26.992527, 523504, TCP, stream_tcp, 979, S2C, 23.62.237.95:80, 10.0.0.45:56419, 1:44416:3, allow
07/26-14:13:27.135807, 523511, TCP, stream_tcp, 5342, S2C, 23.62.237.95:80, 10.0.0.45:56437, 1:17494:10, allow
07/26-14:13:27.056192, 523582, TCP, stream_tcp, 16356, S2C, 23.212.108.215:80, 10.0.0.45:56429, 1:44455:2, allow
07/26-14:13:27.921435, 523895, ICMP, raw, 576, C2S, 10.0.0.45:0, 216.58.210.130:0, 1:402:16, allow
07/26-14:13:28.209499, 523944, ICMP, raw, 151, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/26-14:13:29.399544, 524055, ICMP, raw, 576, C2S, 10.0.0.45:0, 216.58.210.130:0, 1:402:16, allow
07/26-14:13:29.245084, 524105, TCP, stream_tcp, 133, S2C, 23.62.237.95:80, 10.0.0.45:56419, 1:44416:3, allow
07/26-14:13:32.357420, 524256, ICMP, raw, 576, C2S, 10.0.0.45:0, 216.58.210.130:0, 1:402:16, allow
07/26-14:13:38.341748, 524266, ICMP, raw, 576, C2S, 10.0.0.45:0, 216.58.210.130:0, 1:402:16, allow
07/26-14:13:50.309825, 524348, ICMP, raw, 576, C2S, 10.0.0.45:0, 216.58.210.130:0, 1:402:16, allow
07/26-14:15:14.905840, 524810, UDP, raw, 192, S2C, 8.8.8.8:53, 10.0.0.45:54169, 1:254:16, allow
07/26-14:15:15.172022, 524821, ICMP, raw, 179, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/26-14:18:13.737818, 525499, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:13.737852, 525500, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:16.753526, 525504, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:16.753567, 525505, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:19.755679, 525506, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:19.755709, 525507, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:22.797866, 525511, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:22.797900, 525512, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:25.827573, 525517, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:25.827608, 525518, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:28.849943, 525522, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:18:28.849978, 525523, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:09.044279, 525601, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:09.044311, 525602, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:12.048024, 525606, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:12.048060, 525607, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:15.052093, 525608, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:15.052129, 525609, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:18.096354, 525610, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:18.096391, 525611, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:21.104358, 525615, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:21.104389, 525616, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:24.112588, 525619, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:24.112624, 525620, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:19:45.063112, 525654, UDP, raw, 192, S2C, 8.8.8.8:53, 10.0.0.45:50781, 1:254:16, allow
07/26-14:20:18.795090, 525740, ICMP, raw, 170, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:20:18.796034, 525741, ICMP, raw, 170, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:20:24.879282, 525748, ICMP, raw, 170, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:21:12.306016, 525821, UDP, raw, 250, S2C, 8.8.8.8:53, 10.0.0.45:53785, 1:57756:2, allow
07/26-14:24:20.946288, 526120, UDP, raw, 192, S2C, 8.8.8.8:53, 10.0.0.45:51159, 1:254:16, allow
07/26-14:25:01.969208, 526215, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:01.969241, 526216, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:04.973416, 526224, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:04.973451, 526225, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:08.027349, 526229, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:08.027382, 526230, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:11.065832, 526239, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:11.065866, 526240, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:14.082066, 526245, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:14.082101, 526246, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:17.108977, 526247, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:25:17.109012, 526248, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:02.353030, 526317, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:02.353066, 526318, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:05.383407, 526321, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:05.383442, 526322, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:08.398071, 526323, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:08.398108, 526324, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:11.427640, 526331, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:11.427673, 526332, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:14.431289, 526335, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:14.431322, 526336, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:17.452707, 526337, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:26:17.452742, 526338, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:28:49.939756, 526552, UDP, raw, 192, S2C, 8.8.8.8:53, 10.0.0.45:60810, 1:254:16, allow
07/26-14:29:51.644872, 526688, UDP, raw, 147, S2C, 8.8.8.8:53, 10.0.0.45:56871, 1:254:16, allow
07/26-14:30:37.108851, 526791, ICMP, raw, 170, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:30:37.109848, 526792, ICMP, raw, 170, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:30:43.157639, 526797, ICMP, raw, 170, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:31:22.760918, 526846, ICMP, raw, 74, C2S, 37.146.232.152:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:31:22.761561, 526847, ICMP, raw, 74, C2S, 37.146.232.152:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:31:28.770378, 526861, ICMP, raw, 74, C2S, 37.146.232.152:0, 10.0.0.45:0, 1:399:9, allow
07/26-14:32:12.407320, 526912, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:12.407355, 526913, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:15.415372, 526920, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:15.415409, 526921, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:18.439859, 526925, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:18.439894, 526926, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:21.554319, 526930, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:21.554355, 526931, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:24.772650, 526935, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:24.772685, 526936, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:27.997561, 526940, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:32:27.997595, 526941, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:13.240737, 527066, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:13.240764, 527067, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:16.241303, 527068, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:16.241335, 527069, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:19.253538, 527070, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:19.253571, 527071, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:20.947505, 527074, UDP, raw, 192, S2C, 8.8.8.8:53, 10.0.0.45:57374, 1:254:16, allow
07/26-14:33:22.290418, 527111, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:22.290451, 527112, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:25.307259, 527118, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:25.307300, 527119, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:28.314729, 527124, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:33:28.314771, 527125, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:37:03.942760, 527502, TCP, stream_tcp, 319, C2S, 10.0.0.45:56556, 69.147.76.52:80, 1:29957:6, allow
07/26-14:37:06.299008, 527511, UDP, raw, 194, S2C, 8.8.8.8:53, 10.0.0.45:56301, 1:254:16, allow
07/26-14:37:07.539752, 527553, TCP, stream_tcp, 352, C2S, 10.0.0.45:56564, 52.7.174.160:80, 1:29957:6, allow
07/26-14:38:48.928474, 527704, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-14:38:48.928507, 527705, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
